estudio,FechaInicio,HoraInicio,FechaFin,HoraFin,Duración,NúmeroEntrevista,DISTRITO,(P0B*R1AE) - Sexo (anotar),(P0D*R1AS) - ¿Me puede decir su edad?,"P0F*R1AS) - Actualmente, ¿está viviendo en...?",(P1*M1AS) - a - En Madrid,(P1*M1AS) - b - En su distrito,(P1*M1AS) - c - En su barrio,(P2*M10S) - a - En Madrid,(P2*M10S) - b - En su distrito,(P2*M10S) - c - En su barrio,(P3*M10S) - a - En Madrid,(P3*M10S) - b - En su distrito,(P3*M10S) - c - En su barrio,(P4*M10S) - a - Cuidado y conservación de la ciudad,(P4*M10S) - b - Movilidad y transporte público,(P4*M10S) - c - Calidad medioambiental,(P4*M10S) - d - Facilidad para encontrar un trabajo,(P4*M10S) - e - Facilidad para emprender un negocio,(P4*M10S) - f - Imagen internacional de Madrid,(P4*M10S) - g - Coste de la vida,(P4*M10S) - h - Integración social,(P4*M10S) - i - Salud y servicios sanitarios,(P4*M10S) - j - Educación y centros educativos,(P4*M10S) - k - Facilidad para encontrar una vivienda en el marco de sus posibilidades,(P4*M10S) - l - Facilidad para hacer deporte,"(P4*M10S) - m - Oferta cultural, ocio y diversión",(P4*M10S) - n - Convivencia vecinal,(P4*M10S) - o - Seguridad,"(P5A*R1AE) - ¿Cuáles son, a su juicio y por orden de prioridad, los tres problemas principales que existen actualmente en la ciudad de Madrid? (anotar 1ª problema)",(P5B*R1AE) - Anotar 2ª problema,(P5C*R1AE) - Anotar 3ª problema,P4_Total,(P6*M10S) - a - Desigualdad de oportunidades entre hombres y mujeres,(P6*M10S) - b - Desigualdad de oportunidades entre la población extranjera y autóctona,(P7*M10S) - a - Las personas mayores,(P7*M10S) - b - La infancia,(P7*M10S) - c - Las personas con discapacidad,(P7*M10S) - d - Las personas lgtbiq+,(P7*M10S) - e - Los migrantes,(7*M10S) - f - La adolescencia,(P8*M10S) - a - La recogida de basuras y contenedores,"(P8*M10S) - b - La gestión y tratamiento de residuos (reciclaje, compostaje, etc.)",(P8*M10S) - c - El control de la contaminación atmosférica,(P8*M10S) - d - El control del ruido,(P8*M10S) - e - La limpieza de las calles,(P8*M10S) - f - El alumbrado público,"(P8*M10S) - g - Las infraestructuras de la ciudad para la circulación de vehículos (calles, túneles, etc.…)",(P8*M10S) - h - La pavimentación y conservación de las aceras,(P8*M10S) - i - El asfaltado y conservación de las calzadas,(P8*M10S) - j - La peatonalización de calles,"(P8*M10S) - k - La eliminación de barreras arquitectónicas (rebaje de bordillos, semáforos acústicos, etc.)",(P8*M10S) - l - La movilidad sostenible,(P8*M10S) - v - La mejora de la calidad del aire,(P8*M10S) - m - La conservación y rehabilitación de los edificios,(P8*M10S) - n - La protección de monumentos y del patrimonio histórico-artístico,(P8*M10S) - o - La información y promoción turística,"(P8*M10S) - p - La organización de fiestas y eventos populares (cabalgata, fiestas de san isidro, fiestas de los distritos...)","(P8*M10S) - q - El control de la salud pública (plagas, alimentos, aguas...)",(P8*M10S) - r - Las ayudas e incentivos a pymes y autónomos,(P8*M10S) - s - La información al consumidor,(P8*M10S) - t - La promoción pública de viviendas,(P8*M10S) - w - La actuación frente a la ocupación ilegal,"(P8*M10S) - u - Los beneficios fiscales promovidos por el ayuntamiento (bajada de impuestos, bonificaciones...)",(P8*M10S) - x - El plan de fomento de la natalidad y la conciliación (el cheque bebé),(P9*M10S) - a - La atención a la ciudadanía,(P9*M10S) - c - El servicio de autobuses de la Emt,(P9*M10S) - d - Los taxis,(P9*M10S) - e - El ser (servicio de estacionamiento regulado),(P9*M10S) - f - Los agentes de movilidad,(P9*M10S) - g - La policía municipal,(P9*M10S) - h - Los bomberos,(P9*M10S) - i - Samur – protección civil,(P9*M10S) - j - La beca infantil para la escolarización 0-3 años,"(P9*M10S) - k - Los servicios sociales municipales (mayores, personas con discapacidad, inmigrantes, familias, …)",(P9*M10S) - l - Las vías ciclistas,(P9*M10S) - m - Los aparcamientos municipales,(P9*M10S) - n - Los puntos limpios de recogida y reciclaje de residuos,(P9*M10S) - o - Los espacios verdes (parques y jardines),(P9*M10S) - p - Los parques infantiles,(P9*M10S) - q - Los mercados municipales,(P9*M10S) - r - Las instalaciones deportivas municipales,(P9*M10S) - s - Los centros culturales municipales,(P9*M10S) - t - Las bibliotecas municipales,"(P9*M10S) - u - Los teatros municipales (Español, Matadero, Fernán Gómez…)",(P9*M10S) - v - El Samur social,(P9*M10S) - w - Bicimad,"(P10*R2AS) - Hablemos a continuación de cuestiones relativas a la movilidad y la seguridad en la ciudad  ¿qué medio o medios de transporte utiliza habitualmente para sus desplazamientos cotidianos (desplazamientos al lugar de trabajo, estudio u otros co",,,,,,,,,,,,,,(P11*M10S) - b - Durante el día,(P11*M10S) - c - Durante la noche,(P11*M10S) - a - Y en general,(P12*M10S) - b - Durante el día,(P12*M10S) - c - Durante la noche,(P13*M10S) - b - Durante el día,(P13*M10S) - c - Durante la noche,"(P14*R10S) - Trataremos a continuación de la administración y el gobierno del ayuntamiento de Madrid  en la misma escala, ¿en qué medida se considera usted  informado/a  de lo que hace el ayuntamiento de Madrid?",(P15*M10S) - a - Las oficinas de atención a la ciudadanía de línea Madrid,(P15*M10S) - b - El teléfono 010,(P15*M10S) - c - La web del ayuntamiento de Madrid: www.madrid.es,"(P15*M10S) - d - Aplicaciones del ayuntamiento para dispositivos móviles (app para móviles, Madrid móvil, emt Madrid…)",(P15*M10S) - e - Las oficinas de atención al contribuyente,(P15*M10S) - f - Chat on line de línea Madrid,"(P15*M10S) - g - Atención directa a las personas mayores, con número preferente y atención presencial sin cita previa",(P16*M10S) - a - Administración general del estado,(P16*M10S) - b - Administración de la comunidad de Madrid,(P16*M10S) - c - Administración del ayuntamiento de Madrid,"(P17*R10S) - ¿Y en términos generales, en una escala de 0 a 10 ¿cómo calificaría usted la gestión que está realizando el equipo de gobierno del ayuntamiento de Madrid?","(P18*R10S) - En una escala de 0 a 10, ¿cómo está de satisfecho/a con la administración del ayuntamiento de Madrid?",(P19*R10S) - Poniendo en relación los impuestos que paga al ayuntamiento y los servicios que recibe. En una escala de 0 a 10 ¿cómo de satisfecho/a está?,(P20*M2AS) - a - Primero,(P20*M2AS) - b - Segundo,"(P21*R1AS) - Y para terminar, a efectos de analísis estadístico, voy a hacerle algunas preguntas. ¿Podría indicarme su nacionalidad?",(P22*R1AE) - ¿Cuáles son los estudios de más alto nivel oficial que usted ha cursado (con independencia de que los haya terminado o no)?,(P23*R1AS) - ¿En cuál de las siguientes situaciones se encuentra usted actualmente? situación principal.,(P24*R1AE) - ¿Y podría decirme a qué partido o coalición votó en las elecciones municipales de mayo de 2023?,Ponderacion
10409_CAL_VIDA_25Dist,24-sep-25,11:25:54,24-sep-25,11:40:54,0:15:00,1450354,6,2,2,1,7,7,7,8,8,8,7,7,7,7,99,6,8,8,9,6,9,7,7,7,7,9,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,7,7,99,8,99,99,99,99,99,7,7,6,8,8,8,9,8,8,9,99,,,,,,,,,,,,,,,8,7,7,8,7,8,7,8,99,8,7,8,9,99,99,,,,,,7,6,11,1,6,1,6,"1,011636"
10409_CAL_VIDA_25Dist,24-sep-25,11:28:09,24-sep-25,11:43:51,0:15:42,1450355,1,2,1,5,6,8,9,7,8,8,8,9,9,7,10,8,9,10,9,10,8,5,99,5,10,10,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,8,99,6,99,99,9,99,99,6,6,99,10,99,6,6,99,5,10,8,4,,,,,,,,,,,,,,,9,9,9,10,10,10,10,5,5,99,99,99,99,99,99,,,,,,7,9,6,1,5,1,99,"0,5106"
10409_CAL_VIDA_25Dist,24-sep-25,11:29:00,24-sep-25,11:44:18,0:15:18,1450356,1,2,2,1,9,9,8,9,9,8,9,9,0,8,9,6,9,3,10,7,6,7,9,4,8,10,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,4,2,7,7,9,7,99,7,4,8,7,8,6,8,99,8,10,9,7,8,,,,,,,,,,,,,,,9,8,8,9,8,9,9,6,6,5,7,7,7,4,6,,,,,,7,6,11,1,6,1,1,"0,9332"
10409_CAL_VIDA_25Dist,24-sep-25,11:31:35,24-sep-25,11:48:06,0:16:31,1450357,4,1,1,2,8,6,5,7,8,9,8,7,8,5,10,4,8,9,10,7,7,9,9,3,6,10,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,5,6,5,4,10,10,7,8,2,8,9,8,7,7,7,7,4,99,10,99,,,,,,,,,,,,,,,9,8,8,9,8,9,9,8,5,99,7,9,7,99,8,,,,,,6,6,14,1,5,1,1,"1,371505"
10409_CAL_VIDA_25Dist,24-sep-25,11:31:41,24-sep-25,11:47:02,0:15:21,1450358,18,1,2,3,7,7,7,7,7,7,6,6,6,6,9,4,5,3,7,6,5,5,5,6,7,10,7,6,1,8,6,1;8;6,0,0,6,7,7,7,6,7,7,5,4,3,5,4,4,4,5,5,3,6,4,5,5,7,7,7,3,5,2,0,5,4,,,,,,,,,,,,,,,,,,,,,,,1,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,7,6,7,,,,1,5,1,9,"0,788119"
10409_CAL_VIDA_25Dist,24-sep-25,11:33:15,24-sep-25,11:49:41,0:16:26,1450359,3,1,4,4,5,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,16,97,99,16;97;99,5,0,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,5,6,,,,1,5,1,4,"0,67857"
10409_CAL_VIDA_25Dist,24-sep-25,11:38:06,24-sep-25,11:55:42,0:17:36,1450360,11,2,1,4,4,6,7,5,6,7,4,4,5,5,7,4,5,3,7,7,4,4,6,1,9,8,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,6,3,6,6,7,7,99,6,5,5,5,7,6,7,7,6,6,8,5,7,,,,,,,,,,,,,,,9,7,7,9,7,9,7,4,99,6,6,99,99,6,99,,,,,,4,6,7,1,5,1,2,"1,354666"
10409_CAL_VIDA_25Dist,24-sep-25,11:38:27,24-sep-25,11:54:17,0:15:50,1450361,15,2,2,1,7,8,6,8,7,7,8,8,8,6,1,5,8,2,5,2,9,6,5,1,8,8,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,2,99,8,99,5,0,2,4,7,8,7,6,4,3,7,99,99,,,,,,,,,,,,,,,7,6,7,7,6,8,7,0,3,5,1,4,2,0,2,,,,,,0,6,10,1,6,1,99,"1,402746"
10409_CAL_VIDA_25Dist,24-sep-25,11:39:09,24-sep-25,11:58:07,0:18:58,1450362,1,1,2,3,7,8,9,8,8,9,8,9,9,8,10,8,10,8,9,3,7,7,8,7,10,10,8,8,99,99,99,99;99;99,5,6,9,7,9,8,8,7,9,10,4,5,8,7,7,6,5,7,7,7,9,7,9,9,8,7,7,9,6,4,7,9,,,,,,,,,,,,,,,,,,,,,,,1,,3,4,5,,7,8,9,10,,,,,,,,,,,,,,,,,,,,8,9,8,6,8,,,,1,6,1,99,"0,94273"
10409_CAL_VIDA_25Dist,24-sep-25,11:39:37,24-sep-25,11:55:35,0:15:58,1450363,6,2,1,5,5,5,5,5,6,5,4,4,4,2,5,0,0,0,5,0,4,5,3,0,3,5,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,5,3,2,3,5,3,99,3,3,2,3,4,4,5,5,5,5,5,4,4,,,,,,,,,,,,,,,4,0,4,3,0,3,0,0,3,99,3,4,4,4,4,,,,,,0,5,4,1,5,5,2,"0,931937"
10409_CAL_VIDA_25Dist,24-sep-25,11:40:12,24-sep-25,11:57:32,0:17:20,1450364,12,2,2,4,10,8,4,10,6,4,6,5,3,10,8,7,5,0,5,1,10,3,8,2,10,10,8,6,46,6,4,46;6;4,4,8,10,10,10,10,5,10,6,5,5,5,7,10,10,10,10,10,10,10,10,10,10,10,10,10,4,7,10,0,6,7,,,,,,,,,,,,,,,,,,,,,,,,,3,,5,,,,,,,,,,,,,,,,,,,,,,,,,8,8,9,6,7,,,,4,4,4,10,"0,912183"
10409_CAL_VIDA_25Dist,24-sep-25,11:40:34,24-sep-25,11:55:55,0:15:21,1450365,1,1,2,3,7,8,7,5,6,7,7,8,8,5,9,7,7,7,9,4,6,5,9,7,7,8,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,8,7,7,7,8,9,8,7,7,4,8,7,8,7,8,8,7,7,9,6,,,,,,,,,,,,,,,7,5,8,8,8,6,9,8,8,7,8,9,8,8,8,,,,,,7,3,6,1,6,1,5,"0,94273"
10409_CAL_VIDA_25Dist,24-sep-25,11:40:48,24-sep-25,11:58:00,0:17:12,1450366,6,2,1,5,6,7,8,8,8,8,2,5,9,3,4,3,8,6,4,2,1,3,4,1,6,5,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,5,4,4,2,10,2,2,0,0,4,2,6,2,4,4,3,3,3,0,4,,,,,,,,,,,,,,,7,2,6,5,6,5,5,7,2,4,4,6,4,4,2,,,,,,1,6,7,1,5,1,3,"0,931937"
10409_CAL_VIDA_25Dist,24-sep-25,11:45:29,24-sep-25,12:01:56,0:16:27,1450367,1,2,1,5,9,10,9,8,10,10,10,10,10,6,10,5,6,3,10,5,8,7,8,3,9,10,8,8,4,3,97,4;3;97,5,7,6,9,9,10,8,8,7,7,3,9,7,9,7,9,7,8,7,8,3,5,9,8,10,7,5,10,3,4,6,8,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,6,4,5,,,,1,5,1,3,"0,5106"
10409_CAL_VIDA_25Dist,24-sep-25,11:49:20,24-sep-25,12:04:20,0:15:00,1450368,14,1,4,1,10,10,99,8,9,9,10,10,10,8,9,8,9,7,9,8,9,9,10,8,10,10,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,3,5,4,7,10,9,5,8,7,6,9,9,8,9,8,8,9,8,9,6,,,,,,,,,,,,,,,8,6,8,9,8,10,9,3,7,9,7,7,7,8,6,,,,,,7,5,11,1,6,1,3,"0,760802"
10409_CAL_VIDA_25Dist,24-sep-25,11:50:02,24-sep-25,12:05:42,0:15:40,1450369,17,1,1,1,7,8,8,5,8,8,4,6,6,4,5,4,3,5,6,2,6,6,6,3,7,8,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,5,5,5,5,9,6,5,4,4,5,5,6,5,7,6,6,7,8,5,4,,,,,,,,,,,,,,,8,7,7,6,6,7,7,2,3,3,1,3,2,3,4,,,,,,1,11,4,1,6,6,2,"1,685234"
10409_CAL_VIDA_25Dist,24-sep-25,11:50:11,24-sep-25,12:07:13,0:17:02,1450370,12,2,2,3,10,7,7,10,7,7,10,7,7,8,10,8,10,1,10,0,7,8,10,1,10,10,10,4,4,8,7,4;8;7,3,7,7,8,7,10,8,7,9,10,8,5,7,8,8,8,8,7,5,8,4,6,8,8,10,8,6,7,6,1,9,2,,,,,,,,,,,,,,,,,,,,,,,,,3,,5,6,7,8,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,,,,1,5,1,1,"0,912183"
10409_CAL_VIDA_25Dist,24-sep-25,11:55:28,24-sep-25,12:13:06,0:17:38,1450371,11,1,1,5,9,8,9,8,10,10,9,9,9,7,10,8,7,5,9,3,10,8,10,2,9,9,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10,7,10,8,8,10,10,7,8,8,5,9,10,8,9,9,9,9,9,9,10,,,,,,,,,,,,,,,9,8,10,8,9,10,9,6,8,8,8,9,9,7,8,,,,,,3,6,12,1,5,5,3,"2,907742"
10409_CAL_VIDA_25Dist,24-sep-25,11:55:43,24-sep-25,12:11:23,0:15:40,1450372,11,2,3,5,10,10,10,10,10,10,1,1,1,99,6,3,10,99,10,5,8,8,99,2,10,10,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,99,10,99,99,10,99,99,99,99,10,10,10,10,10,10,10,10,99,10,,,,,,,,,,,,,,,10,8,9,10,9,10,9,99,99,99,99,99,99,99,99,,,,,,99,2,6,1,5,1,1,"1,062031"
10409_CAL_VIDA_25Dist,24-sep-25,11:56:15,24-sep-25,12:12:15,0:16:00,1450373,2,2,2,4,10,10,9,10,9,9,9,8,8,6,7,4,4,99,10,0,7,99,9,1,5,7,5,4,8,4,6,8;4;6,4,10,10,2,7,99,99,5,5,6,5,5,5,5,9,6,5,9,6,7,2,9,9,0,4,5,99,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,1,,,,5,,,8,,,,,,,,,,,,,,,,,,,,,,0,6,10,7,8,,,,1,6,1,1,"0,882988"
10409_CAL_VIDA_25Dist,24-sep-25,11:56:34,24-sep-25,12:16:54,0:20:20,1450374,2,2,2,5,8,8,9,8,8,8,7,8,8,7,9,7,99,99,8,5,99,8,9,5,8,9,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,7,99,99,9,8,99,99,99,99,99,9,7,7,6,99,99,8,99,99,99,,,,,,,,,,,,,,,8,6,7,8,7,9,8,6,8,99,7,8,99,99,99,,,,,,7,2,5,1,5,1,1,"0,882988"
10409_CAL_VIDA_25Dist,24-sep-25,11:56:56,24-sep-25,12:11:56,0:15:00,1450375,9,2,1,1,10,10,10,10,10,10,10,10,10,10,10,10,4,3,8,3,10,10,10,2,10,8,3,10,4,8,10,4;8;10,9,10,10,10,10,10,10,10,10,8,10,5,10,6,5,6,10,10,10,10,7,10,9,10,10,10,6,10,4,6,8,7,,,,,,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,4,6,6,,,,1,5,99,3,"0,929909"
10409_CAL_VIDA_25Dist,24-sep-25,11:59:15,24-sep-25,12:15:27,0:16:12,1450376,17,2,1,2,7,3,2,8,4,3,8,6,5,6,6,5,7,4,9,4,6,4,6,4,6,6,4,4,4,5,9,4;5;9,2,4,7,8,6,6,7,5,8,8,8,9,9,8,7,7,8,6,7,6,7,8,8,9,8,6,6,8,6,4,9,6,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,7,6,3,,,,1,5,6,2,"1,102641"
10409_CAL_VIDA_25Dist,24-sep-25,12:05:16,24-sep-25,12:22:48,0:17:32,1450377,7,2,3,2,8,7,7,6,6,6,7,7,7,3,8,7,3,8,7,5,5,7,7,7,6,9,6,7,10,2,14,10;2;14,5,5,7,7,7,7,7,7,4,7,8,6,4,7,8,6,8,7,6,7,8,6,7,8,7,5,8,8,7,8,9,8,,,,,,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,8,9,9,,,,1,5,4,4,"0,605655"
10409_CAL_VIDA_25Dist,24-sep-25,12:12:24,24-sep-25,12:37:43,0:25:19,1450378,4,1,1,4,8,8,10,9,9,10,7,9,9,8,6,8,9,7,5,7,9,7,9,6,9,7,9,5,16,8,5,16;8;5,7,6,9,9,6,1,9,8,9,9,10,5,7,8,4,8,8,7,6,6,6,8,8,9,5,7,6,7,8,2,99,9,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,7,,,10,,,,,,,,,,,,,,,,,,,,8,7,10,8,9,,,,1,5,1,1,"1,371505"
10409_CAL_VIDA_25Dist,24-sep-25,12:13:04,24-sep-25,12:29:10,0:16:06,1450379,15,2,3,4,9,7,7,7,7,7,8,8,8,7,9,4,7,8,9,1,7,8,8,3,8,10,7,7,4,16,1,4;16;1,2,5,6,7,5,7,7,6,6,8,6,5,6,6,7,5,7,7,6,6,7,7,9,8,7,99,99,8,1,3,8,99,,,,,,,,,,,,,,,,,,,,,,,1,,3,,5,,,,,,,,,,,,,,,,,,,,,,,,,3,8,8,10,9,,,,1,6,1,1,"0,846588"
10409_CAL_VIDA_25Dist,24-sep-25,12:15:10,24-sep-25,12:32:15,0:17:05,1450380,21,2,4,1,10,10,99,9,9,9,9,9,9,8,10,9,99,99,10,4,99,8,9,5,9,10,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,7,9,99,7,10,10,99,8,7,99,10,9,99,99,8,8,9,9,99,8,,,,,,,,,,,,,,,10,9,9,10,9,10,9,5,9,9,9,9,99,99,99,,,,,,6,5,4,1,5,1,3,"0,224112"
10409_CAL_VIDA_25Dist,24-sep-25,12:17:21,24-sep-25,12:32:10,0:14:49,1450381,6,1,3,1,2,0,0,0,0,0,0,0,0,0,0,99,0,0,99,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,5,4,1,5,4,1,"0,920725"
10409_CAL_VIDA_25Dist,24-sep-25,12:18:55,24-sep-25,12:35:04,0:16:09,1450382,3,1,1,2,7,6,7,7,6,7,8,7,8,6,8,6,5,5,7,5,6,7,6,3,10,8,7,6,10,4,8,10;4;8,8,7,8,6,10,7,7,5,8,7,6,6,7,7,6,6,6,8,6,7,7,6,9,7,8,7,5,7,6,5,6,6,,,,,,,,,,,,,,,,,,,,,,,1,,3,,5,,,,,10,,,,,,,,,,,,,,,,,,,,6,7,7,7,7,,,,1,5,5,4,"1,112807"
10409_CAL_VIDA_25Dist,24-sep-25,12:22:19,24-sep-25,12:39:10,0:16:51,1450383,10,1,3,4,9,7,8,7,9,8,8,7,8,4,6,4,7,8,7,3,5,5,4,4,7,8,7,6,2,4,5,2;4;5,5,7,8,6,6,6,7,5,7,4,4,3,2,3,5,3,4,4,6,3,4,7,8,7,7,6,6,3,3,2,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,4,5,6,6,6,,,,1,5,1,1,"1,348661"
10409_CAL_VIDA_25Dist,24-sep-25,12:24:36,24-sep-25,12:41:49,0:17:13,1450384,16,1,5,1,10,10,10,9,9,9,5,3,6,0,2,10,5,5,8,0,5,3,8,2,10,8,5,5,27,21,27,27;21;27,0,0,2,8,5,10,10,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,99,5,0,0,0,99,0,0,99,,,,,,,,,,,,,,,,,,,,,,,1,,,,5,,,,,,,12,,,,,,,,,,,,,,,,,,0,5,0,0,0,,,,1,5,2,4,"0,969242"
10409_CAL_VIDA_25Dist,24-sep-25,12:24:58,24-sep-25,12:38:58,0:14:00,1450385,11,2,3,4,7,5,7,7,4,7,7,3,7,5,7,0,9,99,9,4,99,6,8,0,7,9,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,4,7,0,99,99,99,8,99,99,7,99,8,7,7,8,8,8,10,10,99,7,,,,,,,,,,,,,,,8,6,7,6,4,8,6,4,7,5,7,8,99,99,99,,,,,,5,11,9,1,5,1,3,"1,062031"
10409_CAL_VIDA_25Dist,24-sep-25,12:25:03,24-sep-25,12:41:11,0:16:08,1450386,10,1,2,3,7,8,9,6,8,8,6,7,8,6,5,7,8,7,8,5,7,6,9,4,8,9,7,7,4,98,3,4;98;3,4,6,8,8,7,8,6,6,6,7,5,6,7,5,8,7,4,7,7,4,5,7,5,7,5,99,5,6,2,3,5,4,,,,,,,,,,,,,,,,,,,,,,,1,,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,6,5,4,5,5,,,,1,6,1,3,"1,39142"
10409_CAL_VIDA_25Dist,24-sep-25,12:26:17,24-sep-25,12:41:55,0:15:38,1450387,18,1,1,5,9,10,10,8,9,9,8,9,9,9,8,8,6,8,9,8,8,8,9,7,9,10,8,9,5,9,97,5;9;97,7,6,8,8,9,9,7,8,10,9,8,8,10,9,9,9,9,9,7,8,8,8,9,9,8,7,8,9,8,8,9,9,,,,,,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,8,8,8,,,,1,5,1,1,"1,055012"
10409_CAL_VIDA_25Dist,24-sep-25,12:26:51,24-sep-25,12:41:24,0:14:33,1450388,1,2,1,5,7,8,10,7,7,9,7,6,9,6,8,9,4,8,7,7,8,6,8,3,7,7,7,5,3,7,99,3;7;99,8,6,7,7,7,7,7,7,5,7,9,6,7,9,10,6,5,7,6,7,5,5,7,6,7,6,5,7,5,6,8,6,,,,,,,,,,,,,,,,,,,,,,,,,3,,5,,,,,,,,,,,,,,,,,,,,,,,,,8,7,7,6,6,,,,1,4,6,9,"0,5106"
10409_CAL_VIDA_25Dist,24-sep-25,12:31:08,24-sep-25,12:46:08,0:15:00,1450389,20,1,4,1,6,7,7,5,6,6,5,6,6,6,5,6,2,5,7,3,6,6,6,3,7,7,7,6,97,99,99,97;99;99,5,5,7,8,6,7,6,6,6,6,6,4,6,3,3,7,4,6,6,99,5,6,7,6,7,99,99,5,5,5,6,99,,,,,,,,,,,,,,,,,,,,,,,1,,3,,5,,7,8,,,,,,,,,,,,,,,,,,,,,,99,99,99,6,7,,,,1,5,1,10,"1,023298"
10409_CAL_VIDA_25Dist,24-sep-25,12:31:27,24-sep-25,12:45:46,0:14:19,1450390,14,2,2,1,7,7,7,8,6,6,7,6,6,7,9,7,6,7,9,3,7,5,7,2,8,9,8,6,4,8,6,4;8;6,2,4,6,7,6,8,6,7,6,6,3,5,5,4,9,4,5,4,4,5,3,8,8,8,9,7,6,8,3,3,5,7,,,,,,,,,,,,,,,,,,,,,,,1,,3,,,,7,,,,,,,,,,,,,,,,,,,,,,,2,7,7,7,7,,,,1,5,1,1,"0,557947"
10409_CAL_VIDA_25Dist,24-sep-25,12:32:00,24-sep-25,12:48:56,0:16:56,1450391,1,1,4,1,10,9,9,8,8,8,1,9,9,9,10,7,99,99,10,0,8,9,99,1,5,10,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,99,9,99,8,8,10,10,99,99,99,99,9,8,10,10,8,8,10,99,10,99,,,,,,,,,,,,,,,10,9,10,10,10,10,10,9,99,10,10,10,9,99,99,,,,,,7,6,12,1,4,1,8,"1,357559"
10409_CAL_VIDA_25Dist,24-sep-25,12:32:29,24-sep-25,12:47:21,0:14:52,1450392,10,1,2,1,7,6,6,7,7,7,7,6,6,4,8,5,3,2,8,4,7,6,4,1,9,8,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,7,5,3,2,9,8,9,8,6,4,5,6,7,7,8,7,7,8,6,5,,,,,,,,,,,,,,,10,9,9,10,9,10,9,0,99,99,99,6,99,99,99,,,,,,4,7,8,1,6,1,2,"1,39142"
10409_CAL_VIDA_25Dist,24-sep-25,12:34:13,24-sep-25,12:49:26,0:15:13,1450393,11,2,2,3,10,10,10,7,7,7,7,7,7,8,10,7,6,4,10,5,10,8,9,4,10,10,8,9,8,10,99,8;10;99,3,0,10,10,10,10,10,10,5,7,6,6,6,8,8,6,9,8,5,6,6,6,6,9,10,6,6,8,6,1,4,6,,,,,,,,,,,,,,,,,,,,,,,1,,3,4,,,7,,,,,,,,,,,,,,,,,,,,,,,9,9,9,7,8,,,,11,4,4,10,"1,389945"
